l,b,yield
0.1667,2.6000,0.564475
0.1667,2.6333,0.543424
0.1667,2.6667,0.509898
0.1667,2.7000,0.508339
0.1667,2.7333,0.508339
0.1667,2.7667,0.550441
0.1667,2.8000,0.57539
0.1667,2.8333,0.559797
0.1667,2.8667,0.523932
0.1667,2.9000,0.502102
0.1667,2.9333,0.474034
0.1667,2.9667,0.468264
0.1667,3.0000,0.473566
0.2000,-3.0000,0.364881
0.2000,-2.9667,0.376264
0.2000,-2.9333,0.406983
0.2000,-2.9000,0.431153
0.2000,-2.8667,0.422888
0.2000,-2.8333,0.379695
0.2000,-2.8000,0.351627
0.2000,-2.7667,0.330108
0.2000,-2.7333,0.327458
0.2000,-2.7000,0.335254
0.2000,-2.6667,0.322
0.2000,-2.6333,0.304536
0.2000,-2.6000,0.311085
0.2000,-2.5667,0.327146
0.2000,-2.5333,0.357864
0.2000,-2.5000,0.39139
0.2000,-2.4667,0.404176
0.2000,-2.4333,0.364102
0.2000,-2.4000,0.333383
0.2000,-2.3667,0.29939
0.2000,-2.3333,0.278339
0.2000,-2.3000,0.273661
0.2000,-2.2667,0.273349
0.2000,-2.2333,0.286915
0.2000,-2.2000,0.288942
0.2000,-2.1667,0.291905
0.2000,-2.1333,0.291593
0.2000,-2.1000,0.297831
0.2000,-2.0667,0.316542
0.2000,-2.0333,0.300481
0.2000,-2.0000,0.306095
0.2000,-1.9667,0.331044
0.2000,-1.9333,0.339153
0.2000,-1.9000,0.348508
0.2000,-1.8667,0.359892
0.2000,-1.8333,0.396847
0.2000,-1.8000,0.419769
0.2000,-1.7667,0.43583
0.2000,-1.7333,0.453763
0.2000,-1.7000,0.472786
0.2000,-1.6667,0.469356
0.2000,-1.6333,0.490095
0.2000,-1.6000,0.503661
0.2000,-1.5667,0.526271
0.2000,-1.5333,0.566346
0.2000,-1.5000,0.626847
0.2000,-1.4667,0.588176
0.2000,-1.4333,0.626847
0.2000,-1.4000,0.675966
0.2000,-1.3667,0.779349
0.2000,-1.3333,0.801492
0.2000,-1.3000,0.785898
0.2000,-1.2667,0.787146
0.2000,-1.2333,0.826441
0.2000,-1.2000,0.866983
0.2000,-1.1667,0.837044
0.2000,-1.1333,0.862773
0.2000,-1.1000,0.903315
0.2000,-1.0667,0.949939
0.2000,-1.0333,1.14922
0.2000,-1.0000,1.46062
0.2000,-0.9667,1.63885
0.2000,-0.9333,1.36721
0.2000,-0.9000,1.46919
0.2000,-0.8667,1.53125
0.2000,-0.8333,1.70824
0.2000,-0.8000,1.84234
0.2000,-0.7667,1.71603
0.2000,-0.7333,1.71245
0.2000,-0.7000,1.67627
0.2000,-0.6667,1.76203
0.2000,-0.6333,2.02369
0.2000,-0.6000,2.26803
0.2000,-0.5667,2.31871
0.2000,-0.5333,1.26726
0.2000,-0.5000,2.33742
0.2000,-0.4667,3.60047
0.2000,-0.4333,3.63135
0.2000,-0.4000,2.90159
0.2000,-0.3667,2.60828
0.2000,-0.3333,3.10071
0.2000,-0.3000,3.27614
0.2000,-0.2667,3.59938
0.2000,-0.2333,3.11989
0.2000,-0.2000,3.1938
0.2000,-0.1667,3.36533
0.2000,-0.1333,3.66986
0.2000,-0.1000,3.75407
0.2000,-0.0667,3.62698
0.2000,-0.0333,3.2423
0.2000,-0.0000,3.39979
0.2000,0.0333,2.92638
0.2000,0.0667,2.79711
0.2000,0.1000,2.71135
0.2000,0.1333,2.64336
0.2000,0.1667,2.61888
0.2000,0.2000,2.67704
0.2000,0.2333,2.57132
0.2000,0.2667,2.75423
0.2000,0.3000,2.7522
0.2000,0.3333,2.41773
0.2000,0.3667,2.13159
0.2000,0.4000,2.24745
0.2000,0.4333,2.25353
0.2000,0.4667,2.25759
0.2000,0.5000,2.13705
0.2000,0.5333,1.91719
0.2000,0.5667,1.72118
0.2000,0.6000,1.6206
0.2000,0.6333,1.53359
0.2000,0.6667,1.44752
0.2000,0.7000,1.42959
0.2000,0.7333,1.43769
0.2000,0.7667,1.59129
0.2000,0.8000,1.47278
0.2000,0.8333,1.31108
0.2000,0.8667,1.17885
0.2000,0.9000,1.11024
0.2000,0.9333,0.98783
0.2000,0.9667,0.985492
0.2000,1.0000,0.927797
0.2000,1.0333,0.907525
0.2000,1.0667,0.894271
0.2000,1.1000,0.876807
0.2000,1.1333,0.861214
0.2000,1.1667,0.900508
0.2000,1.2000,0.888034
0.2000,1.2333,0.840942
0.2000,1.2667,0.818644
0.2000,1.3000,0.822542
0.2000,1.3333,0.83221
0.2000,1.3667,0.846712
0.2000,1.4000,0.861525
0.2000,1.4333,0.868854
0.2000,1.4667,0.87478
0.2000,1.5000,0.908617
0.2000,1.5333,0.817553
0.2000,1.5667,0.773736
0.2000,1.6000,0.756583
0.2000,1.6333,0.770617
0.2000,1.6667,0.783559
0.2000,1.7000,0.658814
0.2000,1.7333,0.63901
0.2000,1.7667,0.634956
0.2000,1.8000,0.608136
0.2000,1.8333,0.617492
0.2000,1.8667,0.640881
0.2000,1.9000,0.631214
0.2000,1.9333,0.616712
0.2000,1.9667,0.60221
0.2000,2.0000,0.59878
0.2000,2.0333,0.633085
0.2000,2.0667,0.677525
0.2000,2.1000,0.705905
0.2000,2.1333,0.743017
0.2000,2.1667,0.786678
0.2000,2.2000,0.815525
0.2000,2.2333,0.783871
0.2000,2.2667,0.722278
0.2000,2.3000,0.761261
0.2000,2.3333,0.744888
0.2000,2.3667,0.702007
0.2000,2.4000,0.652264
0.2000,2.4333,0.62139
0.2000,2.4667,0.611566
0.2000,2.5000,0.60221
0.2000,2.5333,0.573051
0.2000,2.5667,0.552312
0.2000,2.6000,0.536407
0.2000,2.6333,0.522373
0.2000,2.6667,0.534847
0.2000,2.7000,0.527051
0.2000,2.7333,0.504753
0.2000,2.7667,0.507247
0.2000,2.8000,0.503661
0.2000,2.8333,0.500542
0.2000,2.8667,0.515356
0.2000,2.9000,0.487288
0.2000,2.9333,0.458441
0.2000,2.9667,0.452203
0.2000,3.0000,0.455634
0.2333,-3.0000,0.342271
0.2333,-2.9667,0.376264
0.2333,-2.9333,0.416027
0.2333,-2.9000,0.43661
0.2333,-2.8667,0.415092
0.2333,-2.8333,0.369559
0.2333,-2.8000,0.325431
0.2333,-2.7667,0.305627
0.2333,-2.7333,0.312956
0.2333,-2.7000,0.328549
0.2333,-2.6667,0.314203
0.2333,-2.6333,0.306095
0.2333,-2.6000,0.316075
0.2333,-2.5667,0.331044
0.2333,-2.5333,0.350068
0.2333,-2.5000,0.37221
0.2333,-2.4667,0.392637
0.2333,-2.4333,0.365661
0.2333,-2.4000,0.331668
0.2333,-2.3667,0.295959
0.2333,-2.3333,0.27101
0.2333,-2.3000,0.266176
0.2333,-2.2667,0.275688
0.2333,-2.2333,0.282705
0.2333,-2.2000,0.279431
0.2333,-2.1667,0.284888
0.2333,-2.1333,0.286915
0.2333,-2.1000,0.297831
0.2333,-2.0667,0.311085
0.2333,-2.0333,0.294712
0.2333,-2.0000,0.302508
0.2333,-1.9667,0.327146
0.2333,-1.9333,0.341492
0.2333,-1.9000,0.358644
0.2333,-1.8667,0.374549
0.2333,-1.8333,0.404176
0.2333,-1.8000,0.424136
0.2333,-1.7667,0.436142
0.2333,-1.7333,0.452983
0.2333,-1.7000,0.474346
0.2333,-1.6667,0.458129
0.2333,-1.6333,0.489315
0.2333,-1.6000,0.513329
0.2333,-1.5667,0.543424
0.2333,-1.5333,0.588332
0.2333,-1.5000,0.638542
0.2333,-1.4667,0.589424
0.2333,-1.4333,0.640102
0.2333,-1.4000,0.673939
0.2333,-1.3667,0.765627
0.2333,-1.3333,0.786678
0.2333,-1.3000,0.778102
0.2333,-1.2667,0.787925
0.2333,-1.2333,0.82301
0.2333,-1.2000,0.857939
0.2333,-1.1667,0.852169
0.2333,-1.1333,0.864644
0.2333,-1.1000,0.916102
0.2333,-1.0667,0.971769
0.2333,-1.0333,1.2038
0.2333,-1.0000,1.50272
0.2333,-0.9667,1.67627
0.2333,-0.9333,1.43847
0.2333,-0.9000,1.4076
0.2333,-0.8667,1.44315
0.2333,-0.8333,1.64586
0.2333,-0.8000,1.73755
0.2333,-0.7667,1.64306
0.2333,-0.7333,1.62092
0.2333,-0.7000,1.62123
0.2333,-0.6667,1.7558
0.2333,-0.6333,1.97098
0.2333,-0.6000,2.19786
0.2333,-0.5667,2.17993
0.2333,-0.5333,2.25868
0.2333,-0.5000,2.89519
0.2333,-0.4667,3.57708
0.2333,-0.4333,3.61061
0.2333,-0.4000,3.35379
0.2333,-0.3667,1.46888
0.2333,-0.3333,3.35878
0.2333,-0.3000,2.46092
0.2333,-0.2667,3.05346
0.2333,-0.2333,3.35831
0.2333,-0.2000,3.12254
0.2333,-0.1667,3.42848
0.2333,-0.1333,3.39667
0.2333,-0.1000,3.56102
0.2333,-0.0667,3.60125
0.2333,-0.0333,3.15373
0.2333,-0.0000,3.3343
0.2333,0.0333,2.95647
0.2333,0.0667,2.79384
0.2333,0.1000,2.65506
0.2333,0.1333,2.60641
0.2333,0.1667,2.59814
0.2333,0.2000,2.65631
0.2333,0.2333,2.56462
0.2333,0.2667,2.70308
0.2333,0.3000,2.6404
0.2333,0.3333,2.34257
0.2333,0.3667,2.09292
0.2333,0.4000,2.18227
0.2333,0.4333,2.20909
0.2333,0.4667,2.21471
0.2333,0.5000,2.10321
0.2333,0.5333,1.89847
0.2333,0.5667,1.7165
0.2333,0.6000,1.62481
0.2333,0.6333,1.54061
0.2333,0.6667,1.42881
0.2333,0.7000,1.39092
0.2333,0.7333,1.41384
0.2333,0.7667,1.53437
0.2333,0.8000,1.44362
0.2333,0.8333,1.28067
0.2333,0.8667,1.15468
0.2333,0.9000,1.09199
0.2333,0.9333,0.996875
0.2333,0.9667,0.955864
0.2333,1.0000,0.910332
0.2333,1.0333,0.927017
0.2333,1.0667,0.935593
0.2333,1.1000,0.916414
0.2333,1.1333,0.893803
0.2333,1.1667,0.901288
0.2333,1.2000,0.879458
0.2333,1.2333,0.836108
0.2333,1.2667,0.824881
0.2333,1.3000,0.83143
0.2333,1.3333,0.833146
0.2333,1.3667,0.831119
0.2333,1.4000,0.852637
0.2333,1.4333,0.854041
0.2333,1.4667,0.837356
0.2333,1.5000,0.898949
0.2333,1.5333,0.820983
0.2333,1.5667,0.767186
0.2333,1.6000,0.751593
0.2333,1.6333,0.756271
0.2333,1.6667,0.746915
0.2333,1.7000,0.641661
0.2333,1.7333,0.637295
0.2333,1.7667,0.626536
0.2333,1.8000,0.603146
0.2333,1.8333,0.607044
0.2333,1.8667,0.633864
0.2333,1.9000,0.649458
0.2333,1.9333,0.619051
0.2333,1.9667,0.614061
0.2333,2.0000,0.615932
0.2333,2.0333,0.645559
0.2333,2.0667,0.682515
0.2333,2.1000,0.713078
0.2333,2.1333,0.746447
0.2333,2.1667,0.788705
0.2333,2.2000,0.811627
0.2333,2.2333,0.789485
0.2333,2.2667,0.730542
0.2333,2.3000,0.778881
0.2333,2.3333,0.745356
0.2333,2.3667,0.693898
0.2333,2.4000,0.640102
0.2333,2.4333,0.605797
0.2333,2.4667,0.606576
0.2333,2.5000,0.572271
0.2333,2.5333,0.549193
0.2333,2.5667,0.537498
0.2333,2.6000,0.52783
0.2333,2.6333,0.522841
0.2333,2.6667,0.544983
0.2333,2.7000,0.523153
0.2333,2.7333,0.496176
0.2333,2.7667,0.48339
0.2333,2.8000,0.477932
0.2333,2.8333,0.482298
0.2333,2.8667,0.502569
0.2333,2.9000,0.480271
0.2333,2.9333,0.487288
0.2333,2.9667,0.481051
0.2333,3.0000,0.470915
0.2667,-3.0000,0.325898
0.2667,-2.9667,0.370339
0.2667,-2.9333,0.412441
0.2667,-2.9000,0.422264
0.2667,-2.8667,0.381566
0.2667,-2.8333,0.335254
0.2667,-2.8000,0.302508
0.2667,-2.7667,0.294712
0.2667,-2.7333,0.311085
0.2667,-2.7000,0.327925
0.2667,-2.6667,0.312644
0.2667,-2.6333,0.314671
0.2667,-2.6000,0.327925
0.2667,-2.5667,0.345858
0.2667,-2.5333,0.355058
0.2667,-2.5000,0.364881
0.2667,-2.4667,0.379695
0.2667,-2.4333,0.36878
0.2667,-2.4000,0.333695
0.2667,-2.3667,0.295024
0.2667,-2.3333,0.274129
0.2667,-2.3000,0.270854
0.2667,-2.2667,0.282549
0.2667,-2.2333,0.283797
0.2667,-2.2000,0.284888
0.2667,-2.1667,0.292373
0.2667,-2.1333,0.299702
0.2667,-2.1000,0.305627
0.2667,-2.0667,0.3036
0.2667,-2.0333,0.290814
0.2667,-2.0000,0.295492
0.2667,-1.9667,0.316075
0.2667,-1.9333,0.34539
0.2667,-1.9000,0.362542
0.2667,-1.8667,0.383905
0.2667,-1.8333,0.404644
0.2667,-1.8000,0.421797
0.2667,-1.7667,0.43583
0.2667,-1.7333,0.447837
0.2667,-1.7000,0.460312
0.2667,-1.6667,0.45922
0.2667,-1.6333,0.504753
0.2667,-1.6000,0.535627
0.2667,-1.5667,0.569464
0.2667,-1.5333,0.603458
0.2667,-1.5000,0.61983
0.2667,-1.4667,0.583966
0.2667,-1.4333,0.652576
0.2667,-1.4000,0.681112
0.2667,-1.3667,0.754712
0.2667,-1.3333,0.744108
0.2667,-1.3000,0.771397
0.2667,-1.2667,0.794942
0.2667,-1.2333,0.828
0.2667,-1.2000,0.862305
0.2667,-1.1667,0.891464
0.2667,-1.1333,0.912671
0.2667,-1.1000,0.994536
0.2667,-1.0667,1.05363
0.2667,-1.0333,1.21346
0.2667,-1.0000,1.4115
0.2667,-0.9667,1.55308
0.2667,-0.9333,1.52377
0.2667,-0.9000,1.35162
0.2667,-0.8667,1.49929
0.2667,-0.8333,1.68095
0.2667,-0.8000,1.74956
0.2667,-0.7667,1.68672
0.2667,-0.7333,1.56431
0.2667,-0.7000,1.6599
0.2667,-0.6667,1.81349
0.2667,-0.6333,1.89177
0.2667,-0.6000,2.05675
0.2667,-0.5667,2.11132
0.2667,-0.5333,2.42755
0.2667,-0.5000,3.312
0.2667,-0.4667,3.55728
0.2667,-0.4333,3.60359
0.2667,-0.4000,3.58098
0.2667,-0.3667,3.5919
0.2667,-0.3333,3.25555
0.2667,-0.3000,1.81661
0.2667,-0.2667,1.82051
0.2667,-0.2333,2.98766
0.2667,-0.2000,2.96661
0.2667,-0.1667,3.02431
0.2667,-0.1333,3.26444
0.2667,-0.1000,3.57287
0.2667,-0.0667,3.56929
0.2667,-0.0333,3.33773
0.2667,-0.0000,3.29407
0.2667,0.0333,3.082
0.2667,0.0667,2.91047
0.2667,0.1000,2.79711
0.2667,0.1333,2.73037
0.2667,0.1667,2.63447
0.2667,0.2000,2.64773
0.2667,0.2333,2.57444
0.2667,0.2667,2.5997
0.2667,0.3000,2.61498
0.2667,0.3333,2.49959
0.2667,0.3667,2.24511
0.2667,0.4000,2.1659
0.2667,0.4333,2.15498
0.2667,0.4667,2.19038
0.2667,0.5000,2.10119
0.2667,0.5333,1.97956
0.2667,0.5667,1.85481
0.2667,0.6000,1.6914
0.2667,0.6333,1.47075
0.2667,0.6667,1.4182
0.2667,0.7000,1.39606
0.2667,0.7333,1.44081
0.2667,0.7667,1.42959
0.2667,0.8000,1.36986
0.2667,0.8333,1.23311
0.2667,0.8667,1.12505
0.2667,0.9000,1.07905
0.2667,0.9333,1.02837
0.2667,0.9667,0.919532
0.2667,1.0000,0.915322
0.2667,1.0333,1.01013
0.2667,1.0667,1.04319
0.2667,1.1000,1.00779
0.2667,1.1333,0.948068
0.2667,1.1667,0.931695
0.2667,1.2000,0.879769
0.2667,1.2333,0.865736
0.2667,1.2667,0.858407
0.2667,1.3000,0.846712
0.2667,1.3333,0.838447
0.2667,1.3667,0.863864
0.2667,1.4000,0.832678
0.2667,1.4333,0.807729
0.2667,1.4667,0.798841
0.2667,1.5000,0.829559
0.2667,1.5333,0.767966
0.2667,1.5667,0.740678
0.2667,1.6000,0.733193
0.2667,1.6333,0.719627
0.2667,1.6667,0.687193
0.2667,1.7000,0.64743
0.2667,1.7333,0.628719
0.2667,1.7667,0.61562
0.2667,1.8000,0.600339
0.2667,1.8333,0.615464
0.2667,1.8667,0.64821
0.2667,1.9000,0.661464
0.2667,1.9333,0.620298
0.2667,1.9667,0.615153
0.2667,2.0000,0.628095
0.2667,2.0333,0.634332
0.2667,2.0667,0.640414
0.2667,2.1000,0.653356
0.2667,2.1333,0.701695
0.2667,2.1667,0.741925
0.2667,2.2000,0.767498
0.2667,2.2333,0.778102
0.2667,2.2667,0.764847
0.2667,2.3000,0.803363
0.2667,2.3333,0.732102
0.2667,2.3667,0.669417
0.2667,2.4000,0.624041
0.2667,2.4333,0.600807
0.2667,2.4667,0.609383
0.2667,2.5000,0.557458
0.2667,2.5333,0.538434
0.2667,2.5667,0.520034
0.2667,2.6000,0.509119
0.2667,2.6333,0.51099
0.2667,2.6667,0.53282
0.2667,2.7000,0.532197
0.2667,2.7333,0.502102
0.2667,2.7667,0.47762
0.2667,2.8000,0.46
0.2667,2.8333,0.457349
0.2667,2.8667,0.465925
0.2667,2.9000,0.463119
0.2667,2.9333,0.46
0.2667,2.9667,0.46078
0.2667,3.0000,0.461559
0.3000,-3.0000,0.327458
0.3000,-2.9667,0.36379
0.3000,-2.9333,0.397627
0.3000,-2.9000,0.405424
0.3000,-2.8667,0.367532
0.3000,-2.8333,0.315763
0.3000,-2.8000,0.296739
0.3000,-2.7667,0.300949
0.3000,-2.7333,0.316542
0.3000,-2.7000,0.327925
0.3000,-2.6667,0.319193
0.3000,-2.6333,0.322
0.3000,-2.6000,0.336814
0.3000,-2.5667,0.357864
0.3000,-2.5333,0.370651
0.3000,-2.5000,0.378447
0.3000,-2.4667,0.385932
0.3000,-2.4333,0.375017
0.3000,-2.4000,0.341803
0.3000,-2.3667,0.300637
0.3000,-2.3333,0.283485
0.3000,-2.3000,0.283329
0.3000,-2.2667,0.287695
0.3000,-2.2333,0.286447
0.3000,-2.2000,0.297831
0.3000,-2.1667,0.305627
0.3000,-2.1333,0.311553
0.3000,-2.1000,0.310617
0.3000,-2.0667,0.29939
0.3000,-2.0333,0.293153
0.3000,-2.0000,0.292373
0.3000,-1.9667,0.311085
0.3000,-1.9333,0.34539
0.3000,-1.9000,0.357397
0.3000,-1.8667,0.380786
0.3000,-1.8333,0.399966
0.3000,-1.8000,0.415559
0.3000,-1.7667,0.432712
0.3000,-1.7333,0.446746
0.3000,-1.7000,0.450644
0.3000,-1.6667,0.471227
0.3000,-1.6333,0.528298
0.3000,-1.6000,0.549661
0.3000,-1.5667,0.574142
0.3000,-1.5333,0.596908
0.3000,-1.5000,0.596753
0.3000,-1.4667,0.582407
0.3000,-1.4333,0.664271
0.3000,-1.4000,0.695769
0.3000,-1.3667,0.760637
0.3000,-1.3333,0.719627
0.3000,-1.3000,0.768434
0.3000,-1.2667,0.799932
0.3000,-1.2333,0.837824
0.3000,-1.2000,0.877119
0.3000,-1.1667,0.907837
0.3000,-1.1333,0.945729
0.3000,-1.1000,1.04708
0.3000,-1.0667,1.11679
0.3000,-1.0333,1.20426
0.3000,-1.0000,1.33088
0.3000,-0.9667,1.4681
0.3000,-0.9333,1.53437
0.3000,-0.9000,1.34523
0.3000,-0.8667,1.54919
0.3000,-0.8333,1.69919
0.3000,-0.8000,1.77061
0.3000,-0.7667,1.70465
0.3000,-0.7333,1.54809
0.3000,-0.7000,1.71603
0.3000,-0.6667,1.82597
0.3000,-0.6333,1.86495
0.3000,-0.6000,1.94167
0.3000,-0.5667,2.1238
0.3000,-0.5333,2.41305
0.3000,-0.5000,3.03553
0.3000,-0.4667,3.6301
0.3000,-0.4333,3.62542
0.3000,-0.4000,3.41102
0.3000,-0.3667,3.5682
0.3000,-0.3333,2.88007
0.3000,-0.3000,3.21407
0.3000,-0.2667,1.32854
0.3000,-0.2333,2.41773
0.3000,-0.2000,3.29609
0.3000,-0.1667,2.79586
0.3000,-0.1333,3.15965
0.3000,-0.1000,3.09136
0.3000,-0.0667,2.31949
0.3000,-0.0333,3.60905
0.3000,-0.0000,3.23216
0.3000,0.0333,2.94837
0.3000,0.0667,2.97098
0.3000,0.1000,2.94556
0.3000,0.1333,2.84296
0.3000,0.1667,2.67377
0.3000,0.2000,2.66223
0.3000,0.2333,2.60672
0.3000,0.2667,2.55963
0.3000,0.3000,2.66722
0.3000,0.3333,2.68094
0.3000,0.3667,2.3998
0.3000,0.4000,2.18461
0.3000,0.4333,2.14376
0.3000,0.4667,2.20254
0.3000,0.5000,2.11475
0.3000,0.5333,2.03148
0.3000,0.5667,1.95586
0.3000,0.6000,1.74223
0.3000,0.6333,1.41353
0.3000,0.6667,1.41742
0.3000,0.7000,1.42491
0.3000,0.7333,1.46545
0.3000,0.7667,1.38203
0.3000,0.8000,1.33977
0.3000,0.8333,1.22095
0.3000,0.8667,1.1277
0.3000,0.9000,1.08638
0.3000,0.9333,1.04287
0.3000,0.9667,0.915634
0.3000,1.0000,0.941051
0.3000,1.0333,1.05644
0.3000,1.0667,1.10525
0.3000,1.1000,1.05566
0.3000,1.1333,0.976447
0.3000,1.1667,0.94838
0.3000,1.2000,0.881017
0.3000,1.2333,0.884136
0.3000,1.2667,0.870569
0.3000,1.3000,0.84718
0.3000,1.3333,0.842814
0.3000,1.3667,0.880549
0.3000,1.4000,0.814434
0.3000,1.4333,0.792136
0.3000,1.4667,0.78122
0.3000,1.5000,0.778569
0.3000,1.5333,0.722434
0.3000,1.5667,0.722746
0.3000,1.6000,0.721498
0.3000,1.6333,0.700136
0.3000,1.6667,0.669729
0.3000,1.7000,0.664271
0.3000,1.7333,0.64322
0.3000,1.7667,0.634956
0.3000,1.8000,0.622169
0.3000,1.8333,0.641973
0.3000,1.8667,0.6716
0.3000,1.9000,0.669729
0.3000,1.9333,0.633864
0.3000,1.9667,0.622949
0.3000,2.0000,0.631525
0.3000,2.0333,0.620142
0.3000,2.0667,0.608136
0.3000,2.1000,0.612814
0.3000,2.1333,0.670508
0.3000,2.1667,0.716508
0.3000,2.2000,0.737871
0.3000,2.2333,0.755492
0.3000,2.2667,0.773736
0.3000,2.3000,0.807417
0.3000,2.3333,0.71261
0.3000,2.3667,0.651017
0.3000,2.4000,0.616712
0.3000,2.4333,0.603458
0.3000,2.4667,0.613593
0.3000,2.5000,0.559797
0.3000,2.5333,0.535315
0.3000,2.5667,0.507559
0.3000,2.6000,0.492278
0.3000,2.6333,0.498203
0.3000,2.6667,0.522373
0.3000,2.7000,0.548881
0.3000,2.7333,0.520502
0.3000,2.7667,0.484637
0.3000,2.8000,0.454854
0.3000,2.8333,0.442068
0.3000,2.8667,0.446278
0.3000,2.9000,0.451424
0.3000,2.9333,0.470915
0.3000,2.9667,0.465458
0.3000,3.0000,0.448305
0.3333,-3.0000,0.32278
0.3333,-2.9667,0.355058
0.3333,-2.9333,0.366129
0.3333,-2.9000,0.395288
0.3333,-2.8667,0.370339
0.3333,-2.8333,0.307186
0.3333,-2.8000,0.311085
0.3333,-2.7667,0.319661
0.3333,-2.7333,0.328237
0.3333,-2.7000,0.332915
0.3333,-2.6667,0.335254
0.3333,-2.6333,0.347729
0.3333,-2.6000,0.368312
0.3333,-2.5667,0.39139
0.3333,-2.5333,0.379695
0.3333,-2.5000,0.364569
0.3333,-2.4667,0.394508
0.3333,-2.4333,0.394508
0.3333,-2.4000,0.368312
0.3333,-2.3667,0.318414
0.3333,-2.3333,0.313736
0.3333,-2.3000,0.320441
0.3333,-2.2667,0.307186
0.3333,-2.2333,0.308746
0.3333,-2.2000,0.334163
0.3333,-2.1667,0.319661
0.3333,-2.1333,0.305627
0.3333,-2.1000,0.291593
0.3333,-2.0667,0.278651
0.3333,-2.0333,0.297363
0.3333,-2.0000,0.306407
0.3333,-1.9667,0.318414
0.3333,-1.9333,0.343519
0.3333,-1.9000,0.361763
0.3333,-1.8667,0.393261
0.3333,-1.8333,0.412129
0.3333,-1.8000,0.417119
0.3333,-1.7667,0.430373
0.3333,-1.7333,0.450644
0.3333,-1.7000,0.461092
0.3333,-1.6667,0.486508
0.3333,-1.6333,0.634644
0.3333,-1.6000,0.594569
0.3333,-1.5667,0.565254
0.3333,-1.5333,0.571024
0.3333,-1.5000,0.586305
0.3333,-1.4667,0.587864
0.3333,-1.4333,0.658034
0.3333,-1.4000,0.666922
0.3333,-1.3667,0.6716
0.3333,-1.3333,0.653356
0.3333,-1.3000,0.747383
0.3333,-1.2667,0.799153
0.3333,-1.2333,0.824102
0.3333,-1.2000,0.844373
0.3333,-1.1667,0.871349
0.3333,-1.1333,0.877898
0.3333,-1.1000,1.02603
0.3333,-1.0667,1.13799
0.3333,-1.0333,1.2038
0.3333,-1.0000,1.3117
0.3333,-0.9667,1.41431
0.3333,-0.9333,1.38811
0.3333,-0.9000,1.13363
0.3333,-0.8667,1.21268
0.3333,-0.8333,1.39169
0.3333,-0.8000,1.56322
0.3333,-0.7667,1.68142
0.3333,-0.7333,1.73911
0.3333,-0.7000,1.89769
0.3333,-0.6667,1.88834
0.3333,-0.6333,1.92155
0.3333,-0.6000,2.08092
0.3333,-0.5667,2.27973
0.3333,-0.5333,2.52064
0.3333,-0.5000,3.02353
0.3333,-0.4667,1.46108
0.3333,-0.4333,1.18664
0.3333,-0.4000,2.66613
0.3333,-0.3667,3.57397
0.3333,-0.3333,3.00996
0.3333,-0.3000,3.2805
0.3333,-0.2667,3.29563
0.3333,-0.2333,3.55182
0.3333,-0.2000,3.63213
0.3333,-0.1667,3.55993
0.3333,-0.1333,3.40556
0.3333,-0.1000,2.78573
0.3333,-0.0667,2.17401
0.3333,-0.0333,3.72678
0.3333,-0.0000,3.57677
0.3333,0.0333,3.58254
0.3333,0.0667,3.22655
0.3333,0.1000,2.94946
0.3333,0.1333,2.95757
0.3333,0.1667,2.77481
0.3333,0.2000,2.78339
0.3333,0.2333,2.74862
0.3333,0.2667,2.72289
0.3333,0.3000,2.78183
0.3333,0.3333,2.72258
0.3333,0.3667,2.47231
0.3333,0.4000,2.24542
0.3333,0.4333,2.22874
0.3333,0.4667,2.19007
0.3333,0.5000,2.14485
0.3333,0.5333,2.0201
0.3333,0.5667,1.84904
0.3333,0.6000,1.75845
0.3333,0.6333,1.45485
0.3333,0.6667,1.49071
0.3333,0.7000,1.49539
0.3333,0.7333,1.4221
0.3333,0.7667,1.3379
0.3333,0.8000,1.24122
0.3333,0.8333,1.1302
0.3333,0.8667,1.07047
0.3333,0.9000,1.04911
0.3333,0.9333,0.967559
0.3333,0.9667,0.940271
0.3333,1.0000,0.98362
0.3333,1.0333,1.058
0.3333,1.0667,1.11492
0.3333,1.1000,1.11289
0.3333,1.1333,1.03196
0.3333,1.1667,0.912203
0.3333,1.2000,0.880549
0.3333,1.2333,0.855756
0.3333,1.2667,0.830027
0.3333,1.3000,0.838915
0.3333,1.3333,0.862305
0.3333,1.3667,0.773424
0.3333,1.4000,0.760949
0.3333,1.4333,0.752373
0.3333,1.4667,0.741925
0.3333,1.5000,0.692339
0.3333,1.5333,0.68922
0.3333,1.5667,0.728671
0.3333,1.6000,0.732881
0.3333,1.6333,0.69421
0.3333,1.6667,0.64322
0.3333,1.7000,0.652576
0.3333,1.7333,0.670508
0.3333,1.7667,0.645559
0.3333,1.8000,0.647119
0.3333,1.8333,0.654447
0.3333,1.8667,0.672068
0.3333,1.9000,0.705281
0.3333,1.9333,0.622169
0.3333,1.9667,0.609695
0.3333,2.0000,0.591295
0.3333,2.0333,0.576169
0.3333,2.0667,0.587085
0.3333,2.1000,0.628407
0.3333,2.1333,0.655695
0.3333,2.1667,0.691559
0.3333,2.2000,0.71261
0.3333,2.2333,0.704502
0.3333,2.2667,0.729763
0.3333,2.3000,0.756271
0.3333,2.3333,0.680644
0.3333,2.3667,0.647898
0.3333,2.4000,0.630746
0.3333,2.4333,0.612034
0.3333,2.4667,0.608136
0.3333,2.5000,0.572271
